Duration_minutes,stops_num,Dep_Hour,Arrival_Hour,Journey_Day,Journey_Month,Price,Price_capped,log_Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1165,1.0,9,4,24,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,13,16,18,3,4441,4441,8.398860004454372,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
505,1.0,7,15,27,3,12537,12537,9.436519311833914,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
555,1.0,22,7,24,3,10091,10091,9.219498309760949,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,21,23,3,6,6961,6961,8.848222068371385,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
195,0.0,5,8,24,4,5013,5013,8.519989278718239,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,5,8,18,5,6934,6934,8.844336332748933,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
740,1.0,6,19,3,6,10877,10877,9.294497679982905,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,15,18,18,4,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575,1.0,16,1,27,3,7048,7048,8.860641041773876,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0.0,17,19,27,6,4878,4878,8.492695559815838,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
570,1.0,14,23,21,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1760,2.0,23,4,18,5,15129,15129,9.624434806782402,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,0,3,12,5,3943,3943,8.279950715722526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
315,1.0,6,11,6,6,5583,5583,8.627660644442209,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
545,1.0,7,16,6,6,9646,9646,9.174402265170553,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
645,1.0,8,19,3,6,7677,7677,8.946114375560743,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
295,1.0,5,10,1,6,6842,6842,8.830981510952498,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,8,10,24,6,4995,4995,8.516392871245468,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
700,1.0,7,18,9,6,9555,9555,9.1649245084457,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
165,0.0,1,4,1,6,4077,4077,8.3133619511344,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0.0,15,18,12,5,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
600,1.0,9,19,9,6,12192,12192,9.408617295560266,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0.0,10,12,12,4,5911,5911,8.684739462628038,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
615,1.0,9,19,12,6,8372,8372,9.032767522204432,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0.0,7,8,18,3,4995,4995,8.516392871245468,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
555,1.0,10,19,9,5,14323,14323,9.569691731118324,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1375,2.0,5,4,9,6,13014,13014,9.473857817428666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1730,2.0,14,19,6,6,13591,13591,9.517236663351769,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2245,2.0,5,18,3,3,18799,18799,9.84161214881804,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,23,2,27,4,3943,3943,8.279950715722526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0.0,5,7,21,5,1965,1965,7.583756300707112,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
90,0.0,10,11,27,5,4995,4995,8.516392871245468,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1540,1.0,16,18,24,3,14641,14641,9.591649390206587,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0.0,20,23,12,4,4460,4460,8.403128235128264,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
375,1.0,13,19,18,5,10191,10191,9.229358377811945,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1050,1.0,2,19,9,3,13843,13843,9.535607204755236,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1.0,21,3,1,5,6349,6349,8.756210091886738,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0.0,10,12,1,5,4409,4409,8.391629968440892,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1530,1.0,18,19,6,3,17024,17024,9.742438131017714,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
835,1.0,7,21,18,5,13727,13727,9.527192821727743,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,18,21,15,3,8855,8855,9.088850474388472,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615,1.0,8,19,24,6,12524,12524,9.435481925953065,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
520,1.0,11,20,18,3,13555,13555,9.514584532726943,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
330,1.0,6,12,6,6,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
720,1.0,9,21,9,6,13587,13587,9.516942329280475,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0.0,9,12,12,6,3543,3543,8.173011311724972,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
135,0.0,7,9,18,3,4842,4842,8.48528964240323,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
170,0.0,23,2,24,4,3943,3943,8.279950715722526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
550,1.0,19,4,9,6,10577,10577,9.266531651625925,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
625,1.0,10,21,15,5,6979,6979,8.850804195756417,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0.0,17,20,27,6,11982,11982,9.391244257682517,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
270,1.0,8,13,6,6,5264,5264,8.568836424568076,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
190,0.0,6,9,3,3,8001,8001,8.98744678941718,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1410,2.0,19,19,1,6,10651,10651,9.273502946933823,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1640,1.0,16,19,24,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
755,1.0,9,22,27,3,6601,6601,8.795127912413138,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1455,1.0,19,19,21,3,6587,6587,8.79300509129753,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
80,0.0,13,14,21,3,3173,3173,8.062747901086354,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
165,0.0,10,12,9,5,5228,5228,8.56197533418813,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0.0,7,10,21,6,5769,5769,8.660427359502146,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
660,1.0,8,19,6,6,14714,14714,9.596622660667574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
810,2.0,5,19,3,6,13014,13014,9.473857817428666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,22,1,3,6,3359,3359,8.11969625295725,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0.0,20,23,3,3,6722,6722,8.813289762469037,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
165,0.0,9,12,18,3,4462,4462,8.40357646462927,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
675,1.0,4,16,9,3,6171,6171,8.72777821348305,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
875,2.0,5,20,21,5,12303,12303,9.417679691745425,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
835,1.0,11,1,21,3,7695,7695,8.948455992345542,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
845,1.0,11,1,24,6,5684,5684,8.645586406184636,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
905,1.0,16,7,12,6,8366,8366,9.032050676295599,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0.0,11,13,1,3,19630,19630,9.884865228408033,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
900,1.0,14,5,6,3,13502,13502,9.510667161961042,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
775,1.0,21,10,1,5,14781,14781,9.601165503344832,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
540,1.0,7,16,12,6,6513,6513,8.781708985836179,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
